position_id,lesson_id,stage,split,source_game_id,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,is_positive,legal_move_count,candidate_type,motif,mate_distance
movement_0279,movement_0279,movement,train,synthetic_movement_0279,4k3/8/6R1/8/8/8/8/4K3 w - - 0 1,white,g6e6,100.0,1.0,1,1,19,legal,piece_movement,
movement_0279,movement_0279,movement,train,synthetic_movement_0279,4k3/8/6R1/8/8/8/8/4K3 w - - 0 1,white,g6a1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0279,movement_0279,movement,train,synthetic_movement_0279,4k3/8/6R1/8/8/8/8/4K3 w - - 0 1,white,g6b1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0279,movement_0279,movement,train,synthetic_movement_0279,4k3/8/6R1/8/8/8/8/4K3 w - - 0 1,white,g6c1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0279,movement_0279,movement,train,synthetic_movement_0279,4k3/8/6R1/8/8/8/8/4K3 w - - 0 1,white,g6d1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0279,movement_0279,movement,train,synthetic_movement_0279,4k3/8/6R1/8/8/8/8/4K3 w - - 0 1,white,g6e1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7a2,100.0,1.0,1,1,28,legal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7a7,100.0,1.0,1,1,28,legal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7b3,100.0,1.0,1,1,28,legal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7b7,100.0,1.0,1,1,28,legal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7c4,100.0,1.0,1,1,28,legal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7a1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7b1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7c1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7d1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0280,movement_0280,movement,train,synthetic_movement_0280,4k3/5Q2/8/8/8/8/8/4K3 w - - 0 1,white,f7e1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5d4,100.0,1.0,1,1,13,legal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5d5,100.0,1.0,1,1,13,legal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5d6,100.0,1.0,1,1,13,legal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5e4,100.0,1.0,1,1,13,legal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5e6,100.0,1.0,1,1,13,legal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5a1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5b1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5c1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5d1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0281,movement_0281,movement,train,synthetic_movement_0281,4k3/8/8/4K3/8/8/8/4K3 w - - 0 1,white,e5e1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0282,movement_0282,movement,train,synthetic_movement_0282,4k3/8/8/8/8/1p6/8/4K3 b - - 0 1,black,b3b2,100.0,1.0,1,1,6,legal,piece_movement,
movement_0282,movement_0282,movement,train,synthetic_movement_0282,4k3/8/8/8/8/1p6/8/4K3 b - - 0 1,black,b3a1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0282,movement_0282,movement,train,synthetic_movement_0282,4k3/8/8/8/8/1p6/8/4K3 b - - 0 1,black,b3b1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0282,movement_0282,movement,train,synthetic_movement_0282,4k3/8/8/8/8/1p6/8/4K3 b - - 0 1,black,b3c1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0282,movement_0282,movement,train,synthetic_movement_0282,4k3/8/8/8/8/1p6/8/4K3 b - - 0 1,black,b3d1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0282,movement_0282,movement,train,synthetic_movement_0282,4k3/8/8/8/8/1p6/8/4K3 b - - 0 1,black,b3e1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8a7,100.0,1.0,1,1,9,legal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8b6,100.0,1.0,1,1,9,legal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8d6,100.0,1.0,1,1,9,legal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8e7,100.0,1.0,1,1,9,legal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8a1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8b1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8c1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8d1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0283,movement_0283,movement,train,synthetic_movement_0283,2n1k3/8/8/8/8/8/8/4K3 b - - 0 1,black,c8e1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7a5,100.0,1.0,1,1,14,legal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7b6,100.0,1.0,1,1,14,legal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7b8,100.0,1.0,1,1,14,legal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7d6,100.0,1.0,1,1,14,legal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7d8,100.0,1.0,1,1,14,legal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7a1,-100.0,-1.0,0,0,14,illegal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7b1,-100.0,-1.0,0,0,14,illegal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7c1,-100.0,-1.0,0,0,14,illegal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7d1,-100.0,-1.0,0,0,14,illegal,piece_movement,
movement_0284,movement_0284,movement,train,synthetic_movement_0284,4k3/2b5/8/8/8/8/8/4K3 b - - 0 1,black,c7e1,-100.0,-1.0,0,0,14,illegal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2a2,100.0,1.0,1,1,19,legal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2b2,100.0,1.0,1,1,19,legal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2c2,100.0,1.0,1,1,19,legal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2d2,100.0,1.0,1,1,19,legal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2e2,100.0,1.0,1,1,19,legal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2a1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2b1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2c1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2d1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0285,movement_0285,movement,train,synthetic_movement_0285,4k3/8/8/8/8/8/5r2/4K3 b - - 0 1,black,f2e1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2a2,100.0,1.0,1,1,27,legal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2a6,100.0,1.0,1,1,27,legal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2b2,100.0,1.0,1,1,27,legal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2b5,100.0,1.0,1,1,27,legal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2c2,100.0,1.0,1,1,27,legal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2a1,-100.0,-1.0,0,0,27,illegal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2b1,-100.0,-1.0,0,0,27,illegal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2c1,-100.0,-1.0,0,0,27,illegal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2g1,-100.0,-1.0,0,0,27,illegal,piece_movement,
movement_0286,movement_0286,movement,train,synthetic_movement_0286,4k3/8/8/8/8/8/4q3/4K3 b - - 0 1,black,e2h1,-100.0,-1.0,0,0,27,illegal,piece_movement,
movement_0287,movement_0287,movement,train,synthetic_movement_0287,k3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8a7,100.0,1.0,1,1,8,legal,piece_movement,
movement_0287,movement_0287,movement,train,synthetic_movement_0287,k3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8b7,100.0,1.0,1,1,8,legal,piece_movement,
movement_0287,movement_0287,movement,train,synthetic_movement_0287,k3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8b8,100.0,1.0,1,1,8,legal,piece_movement,
movement_0287,movement_0287,movement,train,synthetic_movement_0287,k3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8a1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0287,movement_0287,movement,train,synthetic_movement_0287,k3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8b1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0287,movement_0287,movement,train,synthetic_movement_0287,k3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8c1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0287,movement_0287,movement,train,synthetic_movement_0287,k3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8d1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0287,movement_0287,movement,train,synthetic_movement_0287,k3k3/8/8/8/8/8/8/4K3 b - - 0 1,black,a8e1,-100.0,-1.0,0,0,8,illegal,piece_movement,
movement_0288,movement_0288,movement,train,synthetic_movement_0288,4k3/8/8/8/8/2P5/8/4K3 w - - 0 1,white,c3c4,100.0,1.0,1,1,6,legal,piece_movement,
movement_0288,movement_0288,movement,train,synthetic_movement_0288,4k3/8/8/8/8/2P5/8/4K3 w - - 0 1,white,c3a1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0288,movement_0288,movement,train,synthetic_movement_0288,4k3/8/8/8/8/2P5/8/4K3 w - - 0 1,white,c3b1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0288,movement_0288,movement,train,synthetic_movement_0288,4k3/8/8/8/8/2P5/8/4K3 w - - 0 1,white,c3c1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0288,movement_0288,movement,train,synthetic_movement_0288,4k3/8/8/8/8/2P5/8/4K3 w - - 0 1,white,c3d1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0288,movement_0288,movement,train,synthetic_movement_0288,4k3/8/8/8/8/2P5/8/4K3 w - - 0 1,white,c3e1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6b4,100.0,1.0,1,1,9,legal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6b8,100.0,1.0,1,1,9,legal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6c5,100.0,1.0,1,1,9,legal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6c7,100.0,1.0,1,1,9,legal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6a1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6b1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6c1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6d1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0289,movement_0289,movement,train,synthetic_movement_0289,4k3/8/N7/8/8/8/8/4K3 w - - 0 1,white,a6e1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3a6,100.0,1.0,1,1,16,legal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3b1,100.0,1.0,1,1,16,legal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3b5,100.0,1.0,1,1,16,legal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3c2,100.0,1.0,1,1,16,legal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3c4,100.0,1.0,1,1,16,legal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3a1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3c1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3d1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3e1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0290,movement_0290,movement,train,synthetic_movement_0290,4k3/8/8/8/8/3B4/8/4K3 w - - 0 1,white,d3g1,-100.0,-1.0,0,0,16,illegal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4a4,100.0,1.0,1,1,19,legal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4b4,100.0,1.0,1,1,19,legal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4c4,100.0,1.0,1,1,19,legal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4d4,100.0,1.0,1,1,19,legal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4e4,100.0,1.0,1,1,19,legal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4a1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4b1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4c1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4d1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0291,movement_0291,movement,train,synthetic_movement_0291,4k3/8/8/8/6R1/8/8/4K3 w - - 0 1,white,g4e1,-100.0,-1.0,0,0,19,illegal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5a5,100.0,1.0,1,1,28,legal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5b5,100.0,1.0,1,1,28,legal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5c1,100.0,1.0,1,1,28,legal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5c5,100.0,1.0,1,1,28,legal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5d2,100.0,1.0,1,1,28,legal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5a1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5b1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5d1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5e1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0292,movement_0292,movement,train,synthetic_movement_0292,4k3/8/8/6Q1/8/8/8/4K3 w - - 0 1,white,g5f1,-100.0,-1.0,0,0,28,illegal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4e3,100.0,1.0,1,1,13,legal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4e4,100.0,1.0,1,1,13,legal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4e5,100.0,1.0,1,1,13,legal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4f3,100.0,1.0,1,1,13,legal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4f5,100.0,1.0,1,1,13,legal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4a1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4b1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4c1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4d1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0293,movement_0293,movement,train,synthetic_movement_0293,4k3/8/8/8/5K2/8/8/4K3 w - - 0 1,white,f4e1,-100.0,-1.0,0,0,13,illegal,piece_movement,
movement_0294,movement_0294,movement,train,synthetic_movement_0294,4k3/8/8/8/8/3p4/8/4K3 b - - 0 1,black,d3d2,100.0,1.0,1,1,6,legal,piece_movement,
movement_0294,movement_0294,movement,train,synthetic_movement_0294,4k3/8/8/8/8/3p4/8/4K3 b - - 0 1,black,d3a1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0294,movement_0294,movement,train,synthetic_movement_0294,4k3/8/8/8/8/3p4/8/4K3 b - - 0 1,black,d3b1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0294,movement_0294,movement,train,synthetic_movement_0294,4k3/8/8/8/8/3p4/8/4K3 b - - 0 1,black,d3c1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0294,movement_0294,movement,train,synthetic_movement_0294,4k3/8/8/8/8/3p4/8/4K3 b - - 0 1,black,d3d1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0294,movement_0294,movement,train,synthetic_movement_0294,4k3/8/8/8/8/3p4/8/4K3 b - - 0 1,black,d3e1,-100.0,-1.0,0,0,6,illegal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4b2,100.0,1.0,1,1,9,legal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4b6,100.0,1.0,1,1,9,legal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4c3,100.0,1.0,1,1,9,legal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4c5,100.0,1.0,1,1,9,legal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4a1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4b1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4c1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4d1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0295,movement_0295,movement,train,synthetic_movement_0295,4k3/8/8/8/n7/8/8/4K3 b - - 0 1,black,a4e1,-100.0,-1.0,0,0,9,illegal,piece_movement,
movement_0296,movement_0296,movement,train,synthetic_movement_0296,4k3/8/8/8/8/1b6/8/4K3 b - - 0 1,black,b3a2,100.0,1.0,1,1,14,legal,piece_movement,
movement_0296,movement_0296,movement,train,synthetic_movement_0296,4k3/8/8/8/8/1b6/8/4K3 b - - 0 1,black,b3a4,100.0,1.0,1,1,14,legal,piece_movement,
movement_0296,movement_0296,movement,train,synthetic_movement_0296,4k3/8/8/8/8/1b6/8/4K3 b - - 0 1,black,b3c2,100.0,1.0,1,1,14,legal,piece_movement,
movement_0296,movement_0296,movement,train,synthetic_movement_0296,4k3/8/8/8/8/1b6/8/4K3 b - - 0 1,black,b3c4,100.0,1.0,1,1,14,legal,piece_movement,
