position_id,lesson_id,stage,split,source_game_id,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,is_positive,legal_move_count,candidate_type,motif,mate_distance,movement_piece,blocker_present
3485,tactics_0348,tactics,train,generated_0069,rnbqkbn1/2ppp1pr/p7/1p3p1p/3P2PP/PP6/2PNPP2/R1BQKBNR w KQq - 2 7,white,f1g2,322.0,0.6668227728490808,0,,25,teacher_candidate,tactics,,,
3485,tactics_0348,tactics,train,generated_0069,rnbqkbn1/2ppp1pr/p7/1p3p1p/3P2PP/PP6/2PNPP2/R1BQKBNR w KQq - 2 7,white,a1a2,251.0,0.5563283698494009,0,,25,teacher_candidate,tactics,,,
3485,tactics_0348,tactics,train,generated_0069,rnbqkbn1/2ppp1pr/p7/1p3p1p/3P2PP/PP6/2PNPP2/R1BQKBNR w KQq - 2 7,white,c1b2,-28.0,-0.0698858903164289,0,,25,teacher_candidate,tactics,,,
3485,tactics_0348,tactics,train,generated_0069,rnbqkbn1/2ppp1pr/p7/1p3p1p/3P2PP/PP6/2PNPP2/R1BQKBNR w KQq - 2 7,white,d2e4,-376.0,-0.7352222529158692,0,,25,teacher_candidate,tactics,,,
4548,tactics_0349,tactics,train,generated_0090,r2qkbnr/1b1ppp1p/np1p2p1/p7/8/P3P1PN/1PPP1P1P/R1BQKB1R b KQkq - 0 7,black,b7h1,932.0,0.9812446222746464,1,,31,teacher_candidate,tactics,,,
4548,tactics_0349,tactics,train,generated_0090,r2qkbnr/1b1ppp1p/np1p2p1/p7/8/P3P1PN/1PPP1P1P/R1BQKB1R b KQkq - 0 7,black,f8g7,825.0,0.9681872165763704,0,,31,teacher_candidate,tactics,,,
4548,tactics_0349,tactics,train,generated_0090,r2qkbnr/1b1ppp1p/np1p2p1/p7/8/P3P1PN/1PPP1P1P/R1BQKB1R b KQkq - 0 7,black,a6c7,808.0,0.9654136868601892,0,,31,teacher_candidate,tactics,,,
4548,tactics_0349,tactics,train,generated_0090,r2qkbnr/1b1ppp1p/np1p2p1/p7/8/P3P1PN/1PPP1P1P/R1BQKB1R b KQkq - 0 7,black,b7c6,748.0,0.953594123708712,0,,31,teacher_candidate,tactics,,,
4548,tactics_0349,tactics,train,generated_0090,r2qkbnr/1b1ppp1p/np1p2p1/p7/8/P3P1PN/1PPP1P1P/R1BQKB1R b KQkq - 0 7,black,b7g2,-182.0,-0.4260003255045633,0,,31,teacher_candidate,tactics,,,
2731,tactics_0350,tactics,train,generated_0054,rnbqk2r/p1pppp1p/1p4p1/3nPPb1/6Q1/P2B4/1PPP2PP/RNB1K1NR w KQkq - 3 8,white,g4g5,764.0,0.957085420564793,1,,40,teacher_candidate,tactics,,,
2731,tactics_0350,tactics,train,generated_0054,rnbqk2r/p1pppp1p/1p4p1/3nPPb1/6Q1/P2B4/1PPP2PP/RNB1K1NR w KQkq - 3 8,white,f5g6,362.0,0.7187237485317317,0,,40,teacher_candidate,tactics,,,
2731,tactics_0350,tactics,train,generated_0054,rnbqk2r/p1pppp1p/1p4p1/3nPPb1/6Q1/P2B4/1PPP2PP/RNB1K1NR w KQkq - 3 8,white,g1e2,337.0,0.6871309578805149,0,,40,teacher_candidate,tactics,,,
2731,tactics_0350,tactics,train,generated_0054,rnbqk2r/p1pppp1p/1p4p1/3nPPb1/6Q1/P2B4/1PPP2PP/RNB1K1NR w KQkq - 3 8,white,h2h3,133.0,0.3207653461584321,0,,40,teacher_candidate,tactics,,,
2731,tactics_0350,tactics,train,generated_0054,rnbqk2r/p1pppp1p/1p4p1/3nPPb1/6Q1/P2B4/1PPP2PP/RNB1K1NR w KQkq - 3 8,white,g4f4,-981.0,-0.9852901059568392,0,,40,teacher_candidate,tactics,,,
1437,tactics_0351,tactics,train,generated_0028,rnb1kbnr/p1pp1p2/1p3qp1/P6p/3pP3/2P4N/1PQ2PPP/RNB1KB1R w KQ - 1 9,white,c1g5,235.0,0.528095199594932,1,,39,teacher_candidate,tactics,,,
1437,tactics_0351,tactics,train,generated_0028,rnb1kbnr/p1pp1p2/1p3qp1/P6p/3pP3/2P4N/1PQ2PPP/RNB1KB1R w KQ - 1 9,white,f1d3,166.0,0.3927098596476682,0,,39,teacher_candidate,tactics,,,
1437,tactics_0351,tactics,train,generated_0028,rnb1kbnr/p1pp1p2/1p3qp1/P6p/3pP3/2P4N/1PQ2PPP/RNB1KB1R w KQ - 1 9,white,c3d4,165.0,0.3905933386951307,0,,39,teacher_candidate,tactics,,,
1437,tactics_0351,tactics,train,generated_0028,rnb1kbnr/p1pp1p2/1p3qp1/P6p/3pP3/2P4N/1PQ2PPP/RNB1KB1R w KQ - 1 9,white,c2d1,70.0,0.1732351578346601,0,,39,teacher_candidate,tactics,,,
1437,tactics_0351,tactics,train,generated_0028,rnb1kbnr/p1pp1p2/1p3qp1/P6p/3pP3/2P4N/1PQ2PPP/RNB1KB1R w KQ - 1 9,white,c1e3,-773.0,-0.9589349975863708,0,,39,teacher_candidate,tactics,,,
3778,tactics_0352,tactics,train,generated_0075,r1b1kbnr/p1pp1p2/npq3pp/4p3/3PPBP1/1P1Q3P/P1P2P2/RN1K1BNR w kq - 3 9,white,f4e5,298.0,0.6321565451609915,1,,39,teacher_candidate,tactics,,,
3778,tactics_0352,tactics,train,generated_0075,r1b1kbnr/p1pp1p2/npq3pp/4p3/3PPBP1/1P1Q3P/P1P2P2/RN1K1BNR w kq - 3 9,white,d4d5,73.0,0.1805005038603668,0,,39,teacher_candidate,tactics,,,
3778,tactics_0352,tactics,train,generated_0075,r1b1kbnr/p1pp1p2/npq3pp/4p3/3PPBP1/1P1Q3P/P1P2P2/RN1K1BNR w kq - 3 9,white,a2a3,59.0,0.1464395453596697,0,,39,teacher_candidate,tactics,,,
3778,tactics_0352,tactics,train,generated_0075,r1b1kbnr/p1pp1p2/npq3pp/4p3/3PPBP1/1P1Q3P/P1P2P2/RN1K1BNR w kq - 3 9,white,b3b4,-498.0,-0.8468756052963757,0,,39,teacher_candidate,tactics,,,
3778,tactics_0352,tactics,train,generated_0075,r1b1kbnr/p1pp1p2/npq3pp/4p3/3PPBP1/1P1Q3P/P1P2P2/RN1K1BNR w kq - 3 9,white,d1e2,-815.0,-0.9665833928092236,0,,39,teacher_candidate,tactics,,,
2161,tactics_0353,tactics,train,generated_0043,rnbq1k1r/2pp1p2/1p2pn2/P5pp/3P2PP/2P5/PbN1PP2/R1BQKBNR w KQ - 0 10,white,c1b2,474.0,0.829021721130387,1,,30,teacher_candidate,tactics,,,
2161,tactics_0353,tactics,train,generated_0043,rnbq1k1r/2pp1p2/1p2pn2/P5pp/3P2PP/2P5/PbN1PP2/R1BQKBNR w KQ - 0 10,white,a1b1,121.0,0.2935987851159713,0,,30,teacher_candidate,tactics,,,
2161,tactics_0353,tactics,train,generated_0043,rnbq1k1r/2pp1p2/1p2pn2/P5pp/3P2PP/2P5/PbN1PP2/R1BQKBNR w KQ - 0 10,white,f1g2,72.0,0.1780808681173302,0,,30,teacher_candidate,tactics,,,
2161,tactics_0353,tactics,train,generated_0043,rnbq1k1r/2pp1p2/1p2pn2/P5pp/3P2PP/2P5/PbN1PP2/R1BQKBNR w KQ - 0 10,white,g1h3,-268.0,-0.5849798828807288,0,,30,teacher_candidate,tactics,,,
2161,tactics_0353,tactics,train,generated_0043,rnbq1k1r/2pp1p2/1p2pn2/P5pp/3P2PP/2P5/PbN1PP2/R1BQKBNR w KQ - 0 10,white,c1f4,-727.0,-0.9485885670976116,0,,30,teacher_candidate,tactics,,,
3708,tactics_0354,tactics,train,generated_0074,r2qkbnr/p5pp/np1p1p2/2pNpb2/8/2N1PQ1P/PPPPBPP1/R1B1K2R w KQkq - 2 9,white,f3f5,873.0,0.974889955210435,1,,40,teacher_candidate,tactics,,,
3708,tactics_0354,tactics,train,generated_0074,r2qkbnr/p5pp/np1p1p2/2pNpb2/8/2N1PQ1P/PPPPBPP1/R1B1K2R w KQkq - 2 9,white,e2a6,852.0,0.9721487193869992,0,,40,teacher_candidate,tactics,,,
3708,tactics_0354,tactics,train,generated_0074,r2qkbnr/p5pp/np1p1p2/2pNpb2/8/2N1PQ1P/PPPPBPP1/R1B1K2R w KQkq - 2 9,white,e2b5,833.0,0.9694155381723456,0,,40,teacher_candidate,tactics,,,
3708,tactics_0354,tactics,train,generated_0074,r2qkbnr/p5pp/np1p1p2/2pNpb2/8/2N1PQ1P/PPPPBPP1/R1B1K2R w KQkq - 2 9,white,a2a4,396.0,0.7573623242165263,0,,40,teacher_candidate,tactics,,,
3708,tactics_0354,tactics,train,generated_0074,r2qkbnr/p5pp/np1p1p2/2pNpb2/8/2N1PQ1P/PPPPBPP1/R1B1K2R w KQkq - 2 9,white,f3f4,-716.0,-0.945760565596474,0,,40,teacher_candidate,tactics,,,
1276,tactics_0355,tactics,train,generated_0025,rnbqk1nr/2ppp3/pp6/5pbp/PP6/2P5/2RPPNPP/1NBQKB1R b Kkq - 0 10,black,d7d5,32.0,0.0798297691111313,1,,25,teacher_candidate,tactics,,,
1276,tactics_0355,tactics,train,generated_0025,rnbqk1nr/2ppp3/pp6/5pbp/PP6/2P5/2RPPNPP/1NBQKB1R b Kkq - 0 10,black,g8f6,29.0,0.0723732404635894,0,,25,teacher_candidate,tactics,,,
1276,tactics_0355,tactics,train,generated_0025,rnbqk1nr/2ppp3/pp6/5pbp/PP6/2P5/2RPPNPP/1NBQKB1R b Kkq - 0 10,black,c8b7,28.0,0.0698858903164289,0,,25,teacher_candidate,tactics,,,
1276,tactics_0355,tactics,train,generated_0025,rnbqk1nr/2ppp3/pp6/5pbp/PP6/2P5/2RPPNPP/1NBQKB1R b Kkq - 0 10,black,g5f6,-73.0,-0.1805005038603668,0,,25,teacher_candidate,tactics,,,
1276,tactics_0355,tactics,train,generated_0025,rnbqk1nr/2ppp3/pp6/5pbp/PP6/2P5/2RPPNPP/1NBQKB1R b Kkq - 0 10,black,g5d2,-700.0,-0.9413755384972874,0,,25,teacher_candidate,tactics,,,
2931,tactics_0356,tactics,train,generated_0058,rnbqk2r/1ppp3p/4pn1b/pB6/5Pp1/NN3P2/PPPP2PP/R1BQ1RK1 w kq - 1 10,white,f3g4,345.0,0.6975434949818516,1,,28,teacher_candidate,tactics,,,
2931,tactics_0356,tactics,train,generated_0058,rnbqk2r/1ppp3p/4pn1b/pB6/5Pp1/NN3P2/PPPP2PP/R1BQ1RK1 w kq - 1 10,white,d2d4,176.0,0.4136444421871351,0,,28,teacher_candidate,tactics,,,
2931,tactics_0356,tactics,train,generated_0058,rnbqk2r/1ppp3p/4pn1b/pB6/5Pp1/NN3P2/PPPP2PP/R1BQ1RK1 w kq - 1 10,white,f4f5,162.0,0.3842190086035763,0,,28,teacher_candidate,tactics,,,
2931,tactics_0356,tactics,train,generated_0058,rnbqk2r/1ppp3p/4pn1b/pB6/5Pp1/NN3P2/PPPP2PP/R1BQ1RK1 w kq - 1 10,white,c2c3,54.0,0.1341858099309086,0,,28,teacher_candidate,tactics,,,
2931,tactics_0356,tactics,train,generated_0058,rnbqk2r/1ppp3p/4pn1b/pB6/5Pp1/NN3P2/PPPP2PP/R1BQ1RK1 w kq - 1 10,white,h2h4,-252.0,-0.5580522155596244,0,,28,teacher_candidate,tactics,,,
477,tactics_0357,tactics,train,generated_0009,rnq1kbnr/pp1b1p2/4p3/2pp2pp/4PP2/2PP3N/PP1B2PP/RN1QKB1R w KQkq - 0 9,white,f4g5,190.0,0.4422303560457261,1,,30,teacher_candidate,tactics,,,
477,tactics_0357,tactics,train,generated_0009,rnq1kbnr/pp1b1p2/4p3/2pp2pp/4PP2/2PP3N/PP1B2PP/RN1QKB1R w KQkq - 0 9,white,h3g5,140.0,0.3363755443363322,0,,30,teacher_candidate,tactics,,,
477,tactics_0357,tactics,train,generated_0009,rnq1kbnr/pp1b1p2/4p3/2pp2pp/4PP2/2PP3N/PP1B2PP/RN1QKB1R w KQkq - 0 9,white,f1e2,82.0,0.2021757576967395,0,,30,teacher_candidate,tactics,,,
477,tactics_0357,tactics,train,generated_0009,rnq1kbnr/pp1b1p2/4p3/2pp2pp/4PP2/2PP3N/PP1B2PP/RN1QKB1R w KQkq - 0 9,white,d3d4,-72.0,-0.1780808681173302,0,,30,teacher_candidate,tactics,,,
477,tactics_0357,tactics,train,generated_0009,rnq1kbnr/pp1b1p2/4p3/2pp2pp/4PP2/2PP3N/PP1B2PP/RN1QKB1R w KQkq - 0 9,white,d1a4,-1017.0,-0.9876983592848,0,,30,teacher_candidate,tactics,,,
1807,tactics_0358,tactics,train,generated_0036,r1bqkbn1/1pp2p2/2np1p1r/p6p/1P5p/P2P4/RBP1P1P1/1N1QKBNR w Kq - 0 10,white,b4b5,-292.0,-0.623065349572361,1,,28,teacher_candidate,tactics,,,
1807,tactics_0358,tactics,train,generated_0036,r1bqkbn1/1pp2p2/2np1p1r/p6p/1P5p/P2P4/RBP1P1P1/1N1QKBNR w Kq - 0 10,white,b1c3,-319.0,-0.6626368112043609,0,,28,teacher_candidate,tactics,,,
1807,tactics_0358,tactics,train,generated_0036,r1bqkbn1/1pp2p2/2np1p1r/p6p/1P5p/P2P4/RBP1P1P1/1N1QKBNR w Kq - 0 10,white,a2a1,-342.0,-0.6936725684698276,0,,28,teacher_candidate,tactics,,,
1807,tactics_0358,tactics,train,generated_0036,r1bqkbn1/1pp2p2/2np1p1r/p6p/1P5p/P2P4/RBP1P1P1/1N1QKBNR w Kq - 0 10,white,e2e4,-595.0,-0.9028636912994878,0,,28,teacher_candidate,tactics,,,
1807,tactics_0358,tactics,train,generated_0036,r1bqkbn1/1pp2p2/2np1p1r/p6p/1P5p/P2P4/RBP1P1P1/1N1QKBNR w Kq - 0 10,white,b2e5,-999.0,-0.9865476533417604,0,,28,teacher_candidate,tactics,,,
4356,tactics_0359,tactics,train,generated_0087,rnbqk1nr/2pp1ppp/1p2pb2/p3P3/P7/3K4/RPPPQPPP/1NB2BNR w kq - 1 9,white,e5f6,-227.0,-0.5135209012396211,1,,29,teacher_candidate,tactics,,,
4356,tactics_0359,tactics,train,generated_0087,rnbqk1nr/2pp1ppp/1p2pb2/p3P3/P7/3K4/RPPPQPPP/1NB2BNR w kq - 1 9,white,b2b3,-252.0,-0.5580522155596244,0,,29,teacher_candidate,tactics,,,
4356,tactics_0359,tactics,train,generated_0087,rnbqk1nr/2pp1ppp/1p2pb2/p3P3/P7/3K4/RPPPQPPP/1NB2BNR w kq - 1 9,white,e2e4,-273.0,-0.5931422541818654,0,,29,teacher_candidate,tactics,,,
4356,tactics_0359,tactics,train,generated_0087,rnbqk1nr/2pp1ppp/1p2pb2/p3P3/P7/3K4/RPPPQPPP/1NB2BNR w kq - 1 9,white,e2e1,-367.0,-0.7247125847970075,0,,29,teacher_candidate,tactics,,,
4356,tactics_0359,tactics,train,generated_0087,rnbqk1nr/2pp1ppp/1p2pb2/p3P3/P7/3K4/RPPPQPPP/1NB2BNR w kq - 1 9,white,d3d4,-679.0,-0.9350958140215132,0,,29,teacher_candidate,tactics,,,
49,tactics_0360,tactics,train,generated_0000,r1bqkbnr/pp1p2p1/4p3/2p2p1p/2B5/NP2P1QN/P1PP1PPP/R1B1K2R b KQkq - 1 8,black,d8f6,-573.0,-0.8921777851440168,1,,28,teacher_candidate,tactics,,,
49,tactics_0360,tactics,train,generated_0000,r1bqkbnr/pp1p2p1/4p3/2p2p1p/2B5/NP2P1QN/P1PP1PPP/R1B1K2R b KQkq - 1 8,black,g7g5,-620.0,-0.9137854901178276,0,,28,teacher_candidate,tactics,,,
49,tactics_0360,tactics,train,generated_0000,r1bqkbnr/pp1p2p1/4p3/2p2p1p/2B5/NP2P1QN/P1PP1PPP/R1B1K2R b KQkq - 1 8,black,g8h6,-621.0,-0.9141970392864124,0,,28,teacher_candidate,tactics,,,
49,tactics_0360,tactics,train,generated_0000,r1bqkbnr/pp1p2p1/4p3/2p2p1p/2B5/NP2P1QN/P1PP1PPP/R1B1K2R b KQkq - 1 8,black,e8e7,-837.0,-0.970012070553968,0,,28,teacher_candidate,tactics,,,
49,tactics_0360,tactics,train,generated_0000,r1bqkbnr/pp1p2p1/4p3/2p2p1p/2B5/NP2P1QN/P1PP1PPP/R1B1K2R b KQkq - 1 8,black,d8g5,-1034.0,-0.9886951256975258,0,,28,teacher_candidate,tactics,,,
2088,tactics_0361,tactics,train,generated_0041,rnbqk1nr/1p1p1pp1/2p5/p3p1p1/3P4/N3BP1P/PPP1P1P1/R2QKB1R w KQkq - 0 8,white,d4e5,366.0,0.7235234536550119,1,,29,teacher_candidate,tactics,,,
2088,tactics_0361,tactics,train,generated_0041,rnbqk1nr/1p1p1pp1/2p5/p3p1p1/3P4/N3BP1P/PPP1P1P1/R2QKB1R w KQkq - 0 8,white,a3c4,147.0,0.3518030554518814,0,,29,teacher_candidate,tactics,,,
2088,tactics_0361,tactics,train,generated_0041,rnbqk1nr/1p1p1pp1/2p5/p3p1p1/3P4/N3BP1P/PPP1P1P1/R2QKB1R w KQkq - 0 8,white,h1g1,143.0,0.3430100684508116,0,,29,teacher_candidate,tactics,,,
2088,tactics_0361,tactics,train,generated_0041,rnbqk1nr/1p1p1pp1/2p5/p3p1p1/3P4/N3BP1P/PPP1P1P1/R2QKB1R w KQkq - 0 8,white,e3c1,73.0,0.1805005038603668,0,,29,teacher_candidate,tactics,,,
2088,tactics_0361,tactics,train,generated_0041,rnbqk1nr/1p1p1pp1/2p5/p3p1p1/3P4/N3BP1P/PPP1P1P1/R2QKB1R w KQkq - 0 8,white,e3f4,-801.0,-0.9642037821118064,0,,29,teacher_candidate,tactics,,,
3710,tactics_0362,tactics,train,generated_0074,r1b1kbnr/pppp1ppp/n2q4/4p3/1QP4P/4P1P1/PP1P1P2/RNB1KBNR b KQkq - 2 7,black,a6b4,839.0,0.9703060253208864,1,,34,teacher_candidate,tactics,,,
3710,tactics_0362,tactics,train,generated_0074,r1b1kbnr/pppp1ppp/n2q4/4p3/1QP4P/4P1P1/PP1P1P2/RNB1KBNR b KQkq - 2 7,black,d6b4,649.0,0.9249860569527596,0,,34,teacher_candidate,tactics,,,
3710,tactics_0362,tactics,train,generated_0074,r1b1kbnr/pppp1ppp/n2q4/4p3/1QP4P/4P1P1/PP1P1P2/RNB1KBNR b KQkq - 2 7,black,d6c6,412.0,0.7739083398558421,0,,34,teacher_candidate,tactics,,,
3710,tactics_0362,tactics,train,generated_0074,r1b1kbnr/pppp1ppp/n2q4/4p3/1QP4P/4P1P1/PP1P1P2/RNB1KBNR b KQkq - 2 7,black,b7b5,-10.0,-0.0249947929684206,0,,34,teacher_candidate,tactics,,,
3710,tactics_0362,tactics,train,generated_0074,r1b1kbnr/pppp1ppp/n2q4/4p3/1QP4P/4P1P1/PP1P1P2/RNB1KBNR b KQkq - 2 7,black,d6d2,-780.0,-0.960319388531845,0,,34,teacher_candidate,tactics,,,
4976,tactics_0363,tactics,train,generated_0099,r1b1k2r/pppqpp1p/n3pnp1/8/3PP3/1PP1bP2/P3Q1PP/RN2K1NR b KQkq - 0 9,black,e3c1,1018.0,0.98775933846284,1,,37,teacher_candidate,tactics,,,
4976,tactics_0363,tactics,train,generated_0099,r1b1k2r/pppqpp1p/n3pnp1/8/3PP3/1PP1bP2/P3Q1PP/RN2K1NR b KQkq - 0 9,black,e3f4,1005.0,0.9869426346161566,0,,37,teacher_candidate,tactics,,,
4976,tactics_0363,tactics,train,generated_0099,r1b1k2r/pppqpp1p/n3pnp1/8/3PP3/1PP1bP2/P3Q1PP/RN2K1NR b KQkq - 0 9,black,e3h6,1000.0,0.9866142981514304,0,,37,teacher_candidate,tactics,,,
4976,tactics_0363,tactics,train,generated_0099,r1b1k2r/pppqpp1p/n3pnp1/8/3PP3/1PP1bP2/P3Q1PP/RN2K1NR b KQkq - 0 9,black,f6d5,595.0,0.9028636912994878,0,,37,teacher_candidate,tactics,,,
4976,tactics_0363,tactics,train,generated_0099,r1b1k2r/pppqpp1p/n3pnp1/8/3PP3/1PP1bP2/P3Q1PP/RN2K1NR b KQkq - 0 9,black,d7b5,-561.0,-0.8858908348021591,0,,37,teacher_candidate,tactics,,,
2515,tactics_0364,tactics,train,generated_0050,rnbqkbnr/ppQ1p3/8/5ppp/P2p4/2P2P1N/1P1PP1PP/RNB1KB1R w KQkq - 0 8,white,c7d8,559.0,0.8848100694639156,1,,36,teacher_candidate,tactics,,,
2515,tactics_0364,tactics,train,generated_0050,rnbqkbnr/ppQ1p3/8/5ppp/P2p4/2P2P1N/1P1PP1PP/RNB1KB1R w KQkq - 0 8,white,c7c4,117.0,0.2844341859148753,0,,36,teacher_candidate,tactics,,,
2515,tactics_0364,tactics,train,generated_0050,rnbqkbnr/ppQ1p3/8/5ppp/P2p4/2P2P1N/1P1PP1PP/RNB1KB1R w KQkq - 0 8,white,c7e5,79.0,0.1949715316540321,0,,36,teacher_candidate,tactics,,,
2515,tactics_0364,tactics,train,generated_0050,rnbqkbnr/ppQ1p3/8/5ppp/P2p4/2P2P1N/1P1PP1PP/RNB1KB1R w KQkq - 0 8,white,c3d4,-945.0,-0.9824145675206502,0,,36,teacher_candidate,tactics,,,
2515,tactics_0364,tactics,train,generated_0050,rnbqkbnr/ppQ1p3/8/5ppp/P2p4/2P2P1N/1P1PP1PP/RNB1KB1R w KQkq - 0 8,white,b2b3,-1037.0,-0.9888624960853576,0,,36,teacher_candidate,tactics,,,
4040,tactics_0365,tactics,train,generated_0080,rnbqk1n1/ppp2ppr/3pp3/2b3p1/4PP2/PP6/2PPB1PP/RNBQK2R b KQq - 0 8,black,g5f4,832.0,0.9692645888694488,1,,38,teacher_candidate,tactics,,,
4040,tactics_0365,tactics,train,generated_0080,rnbqk1n1/ppp2ppr/3pp3/2b3p1/4PP2/PP6/2PPB1PP/RNBQK2R b KQq - 0 8,black,c5b6,662.0,0.929540561588157,0,,38,teacher_candidate,tactics,,,
4040,tactics_0365,tactics,train,generated_0080,rnbqk1n1/ppp2ppr/3pp3/2b3p1/4PP2/PP6/2PPB1PP/RNBQK2R b KQq - 0 8,black,b8c6,642.0,0.922417731079528,0,,38,teacher_candidate,tactics,,,
4040,tactics_0365,tactics,train,generated_0080,rnbqk1n1/ppp2ppr/3pp3/2b3p1/4PP2/PP6/2PPB1PP/RNBQK2R b KQq - 0 8,black,g7g6,475.0,0.8298019099859595,0,,38,teacher_candidate,tactics,,,
4040,tactics_0365,tactics,train,generated_0080,rnbqk1n1/ppp2ppr/3pp3/2b3p1/4PP2/PP6/2PPB1PP/RNBQK2R b KQq - 0 8,black,h7h2,9.0,0.0224962038937096,0,,38,teacher_candidate,tactics,,,
3933,tactics_0366,tactics,train,generated_0078,r2q1bnr/pbpppk2/P1n5/1p3ppp/5R2/2NP3P/1PP1PPP1/2BQKBNR b K - 0 8,black,g5f4,-86.0,-0.2117473368635211,1,,31,teacher_candidate,tactics,,,
3933,tactics_0366,tactics,train,generated_0078,r2q1bnr/pbpppk2/P1n5/1p3ppp/5R2/2NP3P/1PP1PPP1/2BQKBNR b K - 0 8,black,b7a6,-247.0,-0.5493849858298566,0,,31,teacher_candidate,tactics,,,
3933,tactics_0366,tactics,train,generated_0078,r2q1bnr/pbpppk2/P1n5/1p3ppp/5R2/2NP3P/1PP1PPP1/2BQKBNR b K - 0 8,black,e7e6,-415.0,-0.7768989196342072,0,,31,teacher_candidate,tactics,,,
3933,tactics_0366,tactics,train,generated_0078,r2q1bnr/pbpppk2/P1n5/1p3ppp/5R2/2NP3P/1PP1PPP1/2BQKBNR b K - 0 8,black,f8h6,-865.0,-0.973878578941094,0,,31,teacher_candidate,tactics,,,
3933,tactics_0366,tactics,train,generated_0078,r2q1bnr/pbpppk2/P1n5/1p3ppp/5R2/2NP3P/1PP1PPP1/2BQKBNR b K - 0 8,black,c6b8,-1100.0,-0.9918597245682076,0,,31,teacher_candidate,tactics,,,
2012,tactics_0367,tactics,train,generated_0040,rnbqkbnr/2ppp1pp/p7/1pP5/5p2/4P3/PPQP1PPP/RNBK1BNR w kq - 2 7,white,d2d4,143.0,0.3430100684508116,1,,34,teacher_candidate,tactics,,,
2012,tactics_0367,tactics,train,generated_0040,rnbqkbnr/2ppp1pp/p7/1pP5/5p2/4P3/PPQP1PPP/RNBK1BNR w kq - 2 7,white,b1c3,106.0,0.2589662239347897,0,,34,teacher_candidate,tactics,,,
2012,tactics_0367,tactics,train,generated_0040,rnbqkbnr/2ppp1pp/p7/1pP5/5p2/4P3/PPQP1PPP/RNBK1BNR w kq - 2 7,white,g1f3,98.0,0.2402128646861802,0,,34,teacher_candidate,tactics,,,
2012,tactics_0367,tactics,train,generated_0040,rnbqkbnr/2ppp1pp/p7/1pP5/5p2/4P3/PPQP1PPP/RNBK1BNR w kq - 2 7,white,c2b3,-7.0,-0.0174982137604806,0,,34,teacher_candidate,tactics,,,
2012,tactics_0367,tactics,train,generated_0040,rnbqkbnr/2ppp1pp/p7/1pP5/5p2/4P3/PPQP1PPP/RNBK1BNR w kq - 2 7,white,c2g6,-930.0,-0.9810579128361078,0,,34,teacher_candidate,tactics,,,
492,tactics_0368,tactics,train,generated_0009,r1bqk1nr/pppp4/5p1p/4p1p1/1nP2P2/P5PP/P2PP2R/RNBQKBN1 b Qkq - 0 8,black,b4c6,-644.0,-0.9231600289968692,1,,27,teacher_candidate,tactics,,,
492,tactics_0368,tactics,train,generated_0009,r1bqk1nr/pppp4/5p1p/4p1p1/1nP2P2/P5PP/P2PP2R/RNBQKBN1 b Qkq - 0 8,black,g5f4,-692.0,-0.9390559334707116,0,,27,teacher_candidate,tactics,,,
492,tactics_0368,tactics,train,generated_0009,r1bqk1nr/pppp4/5p1p/4p1p1/1nP2P2/P5PP/P2PP2R/RNBQKBN1 b Qkq - 0 8,black,e5f4,-747.0,-0.9533669369540612,0,,27,teacher_candidate,tactics,,,
492,tactics_0368,tactics,train,generated_0009,r1bqk1nr/pppp4/5p1p/4p1p1/1nP2P2/P5PP/P2PP2R/RNBQKBN1 b Qkq - 0 8,black,h6h5,-963.0,-0.983915952786863,0,,27,teacher_candidate,tactics,,,
492,tactics_0368,tactics,train,generated_0009,r1bqk1nr/pppp4/5p1p/4p1p1/1nP2P2/P5PP/P2PP2R/RNBQKBN1 b Qkq - 0 8,black,b4c2,-1039.0,-0.9889727050784304,0,,27,teacher_candidate,tactics,,,
484,tactics_0369,tactics,train,generated_0009,rnbqk2r/p1pp1ppp/5n2/1p6/3Pp3/bP5Q/PBP1PPPP/RNK2BNR b kq - 7 7,black,a3b2,193.0,0.4482435415416372,1,,32,teacher_candidate,tactics,,,
484,tactics_0369,tactics,train,generated_0009,rnbqk2r/p1pp1ppp/5n2/1p6/3Pp3/bP5Q/PBP1PPPP/RNK2BNR b kq - 7 7,black,d7d5,187.0,0.4361771503666996,0,,32,teacher_candidate,tactics,,,
484,tactics_0369,tactics,train,generated_0009,rnbqk2r/p1pp1ppp/5n2/1p6/3Pp3/bP5Q/PBP1PPPP/RNK2BNR b kq - 7 7,black,e8g8,151.0,0.3605343933972969,0,,32,teacher_candidate,tactics,,,
484,tactics_0369,tactics,train,generated_0009,rnbqk2r/p1pp1ppp/5n2/1p6/3Pp3/bP5Q/PBP1PPPP/RNK2BNR b kq - 7 7,black,a3d6,32.0,0.0798297691111313,0,,32,teacher_candidate,tactics,,,
484,tactics_0369,tactics,train,generated_0009,rnbqk2r/p1pp1ppp/5n2/1p6/3Pp3/bP5Q/PBP1PPPP/RNK2BNR b kq - 7 7,black,f6h5,-734.0,-0.9503129117179926,0,,32,teacher_candidate,tactics,,,
1847,tactics_0370,tactics,train,generated_0036,rnbqkbnr/2ppp2p/pp6/6p1/1PP2p2/3Q1P2/P2PP1PP/RNB1KBNR w KQkq - 0 8,white,c1b2,202.0,0.4660402984777151,1,,30,teacher_candidate,tactics,,,
